match_id,date,season,league_code,league,team,opponent,venue,is_home,goals_for,goals_against,goal_difference,result,points,win,draw,loss,scored,clean_sheet,over_2_5,btts,shots_for,shots_against,shots_on_target_for,shots_on_target_against,corners_for,corners_against,fouls_for,fouls_against,yellow_cards,opponent_yellow_cards,red_cards,opponent_red_cards,team_game_number
B1_20200126_Antwerp_Waregem,2020-01-26,1920,B1,Belgian Pro League,Waregem,Antwerp,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,7.0,15.0,3.0,7.0,1.0,5.0,18.0,7.0,4.0,0.0,0.0,0.0,143
B1_20200126_CercleBrugge_Anderlecht,2020-01-26,1920,B1,Belgian Pro League,Cercle Brugge,Anderlecht,HOME,1,1,2,-1,L,0,0,0,1,1,0,1,1,18.0,5.0,8.0,3.0,10.0,4.0,15.0,10.0,3.0,2.0,0.0,0.0,53
B1_20200126_CercleBrugge_Anderlecht,2020-01-26,1920,B1,Belgian Pro League,Anderlecht,Cercle Brugge,AWAY,0,2,1,1,W,3,1,0,0,1,0,1,1,5.0,18.0,3.0,8.0,4.0,10.0,10.0,15.0,2.0,3.0,0.0,0.0,143
B1_20200126_Kortrijk_ClubBrugge,2020-01-26,1920,B1,Belgian Pro League,Kortrijk,Club Brugge,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,5.0,10.0,3.0,4.0,3.0,4.0,20.0,15.0,5.0,1.0,0.0,0.0,143
B1_20200126_Kortrijk_ClubBrugge,2020-01-26,1920,B1,Belgian Pro League,Club Brugge,Kortrijk,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,10.0,5.0,4.0,3.0,4.0,3.0,15.0,20.0,1.0,5.0,0.0,0.0,142
D1_20200126_Leverkusen_FortunaDusseldorf,2020-01-26,1920,D1,Bundesliga,Leverkusen,Fortuna Dusseldorf,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,25.0,12.0,11.0,3.0,8.0,5.0,11.0,10.0,0.0,3.0,0.0,0.0,155
D1_20200126_Leverkusen_FortunaDusseldorf,2020-01-26,1920,D1,Bundesliga,Fortuna Dusseldorf,Leverkusen,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,12.0,25.0,3.0,11.0,5.0,8.0,10.0,11.0,3.0,0.0,0.0,0.0,53
D1_20200126_WerderBremen_Hoffenheim,2020-01-26,1920,D1,Bundesliga,Werder Bremen,Hoffenheim,HOME,1,0,3,-3,L,0,0,0,1,0,0,1,0,16.0,9.0,3.0,4.0,7.0,4.0,14.0,15.0,2.0,2.0,0.0,0.0,155
D1_20200126_WerderBremen_Hoffenheim,2020-01-26,1920,D1,Bundesliga,Hoffenheim,Werder Bremen,AWAY,0,3,0,3,W,3,1,0,0,1,1,1,0,9.0,16.0,4.0,3.0,4.0,7.0,15.0,14.0,2.0,2.0,0.0,0.0,155
N1_20200126_Groningen_Ajax,2020-01-26,1920,N1,Eredivisie,Groningen,Ajax,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,9.0,14.0,5.0,3.0,4.0,5.0,13.0,11.0,2.0,3.0,0.0,0.0,156
N1_20200126_Groningen_Ajax,2020-01-26,1920,N1,Eredivisie,Ajax,Groningen,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,14.0,9.0,3.0,5.0,5.0,4.0,11.0,13.0,3.0,2.0,0.0,0.0,156
N1_20200126_PSVEindhoven_Twente,2020-01-26,1920,N1,Eredivisie,PSV Eindhoven,Twente,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,17.0,11.0,7.0,3.0,5.0,6.0,11.0,13.0,4.0,2.0,1.0,0.0,156
N1_20200126_PSVEindhoven_Twente,2020-01-26,1920,N1,Eredivisie,Twente,PSV Eindhoven,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,11.0,17.0,3.0,7.0,6.0,5.0,13.0,11.0,2.0,4.0,0.0,1.0,122
N1_20200126_Vitesse_FCEmmen,2020-01-26,1920,N1,Eredivisie,Vitesse,FC Emmen,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,19.0,11.0,5.0,3.0,9.0,3.0,16.0,8.0,2.0,2.0,0.0,0.0,156
N1_20200126_Vitesse_FCEmmen,2020-01-26,1920,N1,Eredivisie,FC Emmen,Vitesse,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,11.0,19.0,3.0,5.0,3.0,9.0,8.0,16.0,2.0,2.0,0.0,0.0,54
N1_20200126_WillemII_Zwolle,2020-01-26,1920,N1,Eredivisie,Willem II,Zwolle,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,13.0,16.0,2.0,5.0,6.0,4.0,17.0,16.0,3.0,2.0,0.0,1.0,156
N1_20200126_WillemII_Zwolle,2020-01-26,1920,N1,Eredivisie,Zwolle,Willem II,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,16.0,13.0,5.0,2.0,4.0,6.0,16.0,17.0,2.0,3.0,1.0,0.0,156
E1_20200128_Blackburn_QPR,2020-01-28,1920,E1,Championship,Blackburn,QPR,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,12.0,9.0,6.0,4.0,6.0,2.0,7.0,10.0,1.0,3.0,0.0,0.0,167
E1_20200128_Blackburn_QPR,2020-01-28,1920,E1,Championship,QPR,Blackburn,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,9.0,12.0,4.0,6.0,2.0,6.0,10.0,7.0,3.0,1.0,0.0,0.0,213
E1_20200128_Brentford_NottmForest,2020-01-28,1920,E1,Championship,Brentford,Nott'm Forest,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,13.0,8.0,3.0,2.0,10.0,6.0,12.0,11.0,1.0,1.0,0.0,0.0,213
E1_20200128_Brentford_NottmForest,2020-01-28,1920,E1,Championship,Nott'm Forest,Brentford,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,8.0,13.0,2.0,3.0,6.0,10.0,11.0,12.0,1.0,1.0,0.0,0.0,213
E1_20200128_Cardiff_WestBrom,2020-01-28,1920,E1,Championship,Cardiff,West Brom,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,10.0,16.0,5.0,3.0,1.0,7.0,16.0,11.0,1.0,0.0,0.0,0.0,167
E1_20200128_Cardiff_WestBrom,2020-01-28,1920,E1,Championship,West Brom,Cardiff,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,16.0,10.0,3.0,5.0,7.0,1.0,11.0,16.0,0.0,1.0,0.0,0.0,75
E1_20200128_Hull_Huddersfield,2020-01-28,1920,E1,Championship,Hull,Huddersfield,HOME,1,1,2,-1,L,0,0,0,1,1,0,1,1,20.0,14.0,5.0,4.0,8.0,7.0,8.0,10.0,0.0,1.0,0.0,0.0,167
E1_20200128_Hull_Huddersfield,2020-01-28,1920,E1,Championship,Huddersfield,Hull,AWAY,0,2,1,1,W,3,1,0,0,1,0,1,1,14.0,20.0,4.0,5.0,7.0,8.0,10.0,8.0,1.0,0.0,0.0,0.0,121
E1_20200128_Leeds_Millwall,2020-01-28,1920,E1,Championship,Leeds,Millwall,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,28.0,11.0,11.0,5.0,7.0,3.0,12.0,10.0,2.0,1.0,0.0,0.0,213
E1_20200128_Leeds_Millwall,2020-01-28,1920,E1,Championship,Millwall,Leeds,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,11.0,28.0,5.0,11.0,3.0,7.0,10.0,12.0,1.0,2.0,0.0,0.0,121
E1_20200128_Luton_Derby,2020-01-28,1920,E1,Championship,Luton,Derby,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,8.0,15.0,5.0,4.0,10.0,3.0,7.0,18.0,1.0,4.0,0.0,1.0,29
E1_20200128_Luton_Derby,2020-01-28,1920,E1,Championship,Derby,Luton,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,15.0,8.0,4.0,5.0,3.0,10.0,18.0,7.0,4.0,1.0,1.0,0.0,213
E1_20200128_Reading_BristolCity,2020-01-28,1920,E1,Championship,Reading,Bristol City,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,16.0,11.0,5.0,3.0,10.0,3.0,9.0,10.0,1.0,3.0,0.0,0.0,213
E1_20200128_Reading_BristolCity,2020-01-28,1920,E1,Championship,Bristol City,Reading,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,11.0,16.0,3.0,5.0,3.0,10.0,10.0,9.0,3.0,1.0,0.0,0.0,213
E1_20200128_Wigan_SheffieldWeds,2020-01-28,1920,E1,Championship,Wigan,Sheffield Weds,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,17.0,9.0,5.0,4.0,7.0,3.0,8.0,15.0,0.0,0.0,0.0,0.0,121
E1_20200128_Wigan_SheffieldWeds,2020-01-28,1920,E1,Championship,Sheffield Weds,Wigan,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,9.0,17.0,4.0,5.0,3.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,213
B1_20200129_Charleroi_ClubBrugge,2020-01-29,1920,B1,Belgian Pro League,Charleroi,Club Brugge,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,6.0,11.0,3.0,5.0,3.0,5.0,12.0,22.0,1.0,2.0,0.0,0.0,142
B1_20200129_Charleroi_ClubBrugge,2020-01-29,1920,B1,Belgian Pro League,Club Brugge,Charleroi,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,11.0,6.0,5.0,3.0,5.0,3.0,22.0,12.0,2.0,1.0,0.0,0.0,143
E0_20200129_WestHam_Liverpool,2020-01-29,1920,E0,Premier League,West Ham,Liverpool,HOME,1,0,2,-2,L,0,0,0,1,0,0,0,0,7.0,13.0,4.0,5.0,3.0,7.0,6.0,6.0,2.0,0.0,0.0,0.0,176
E0_20200129_WestHam_Liverpool,2020-01-29,1920,E0,Premier League,Liverpool,West Ham,AWAY,0,2,0,2,W,3,1,0,0,1,1,0,0,13.0,7.0,5.0,4.0,7.0,3.0,6.0,6.0,0.0,2.0,0.0,0.0,176
B1_20200131_Kortrijk_Standard,2020-01-31,1920,B1,Belgian Pro League,Kortrijk,Standard,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,16.0,9.0,7.0,4.0,7.0,8.0,15.0,16.0,0.0,0.0,0.0,0.0,144
B1_20200131_Kortrijk_Standard,2020-01-31,1920,B1,Belgian Pro League,Standard,Kortrijk,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,9.0,16.0,4.0,7.0,8.0,7.0,16.0,15.0,0.0,0.0,0.0,0.0,144
D1_20200131_Hertha_Schalke04,2020-01-31,1920,D1,Bundesliga,Hertha,Schalke 04,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,9.0,13.0,0.0,5.0,3.0,7.0,9.0,9.0,1.0,1.0,0.0,0.0,156
D1_20200131_Hertha_Schalke04,2020-01-31,1920,D1,Bundesliga,Schalke 04,Hertha,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,13.0,9.0,5.0,0.0,7.0,3.0,9.0,9.0,1.0,1.0,0.0,0.0,156
E1_20200131_Cardiff_Reading,2020-01-31,1920,E1,Championship,Cardiff,Reading,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,18.0,8.0,4.0,2.0,8.0,5.0,17.0,13.0,3.0,2.0,0.0,0.0,168
E1_20200131_Cardiff_Reading,2020-01-31,1920,E1,Championship,Reading,Cardiff,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,8.0,18.0,2.0,4.0,5.0,8.0,13.0,17.0,2.0,3.0,0.0,0.0,214
E1_20200131_Derby_Stoke,2020-01-31,1920,E1,Championship,Derby,Stoke,HOME,1,4,0,4,W,3,1,0,0,1,1,1,0,10.0,7.0,5.0,1.0,1.0,7.0,15.0,16.0,2.0,2.0,0.0,0.0,214
E1_20200131_Derby_Stoke,2020-01-31,1920,E1,Championship,Stoke,Derby,AWAY,0,0,4,-4,L,0,0,0,1,0,0,1,0,7.0,10.0,1.0,5.0,7.0,1.0,16.0,15.0,2.0,2.0,0.0,0.0,76
N1_20200131_AZAlkmaar_Waalwijk,2020-01-31,1920,N1,Eredivisie,AZ Alkmaar,Waalwijk,HOME,1,4,0,4,W,3,1,0,0,1,1,1,0,20.0,11.0,7.0,2.0,3.0,1.0,6.0,8.0,0.0,1.0,0.0,0.0,157
N1_20200131_AZAlkmaar_Waalwijk,2020-01-31,1920,N1,Eredivisie,Waalwijk,AZ Alkmaar,AWAY,0,0,4,-4,L,0,0,0,1,0,0,1,0,11.0,20.0,2.0,7.0,1.0,3.0,8.0,6.0,1.0,0.0,0.0,0.0,21
B1_20200201_Eupen_CercleBrugge,2020-02-01,1920,B1,Belgian Pro League,Eupen,Cercle Brugge,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,9.0,9.0,4.0,4.0,4.0,6.0,11.0,12.0,3.0,2.0,0.0,0.0,114
B1_20200201_Eupen_CercleBrugge,2020-02-01,1920,B1,Belgian Pro League,Cercle Brugge,Eupen,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,9.0,9.0,4.0,4.0,6.0,4.0,12.0,11.0,2.0,3.0,0.0,0.0,54
B1_20200201_Genk_Charleroi,2020-02-01,1920,B1,Belgian Pro League,Genk,Charleroi,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,10.0,8.0,6.0,0.0,3.0,5.0,14.0,18.0,2.0,3.0,0.0,0.0,144
B1_20200201_Genk_Charleroi,2020-02-01,1920,B1,Belgian Pro League,Charleroi,Genk,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,8.0,10.0,0.0,6.0,5.0,3.0,18.0,14.0,3.0,2.0,0.0,0.0,143
B1_20200201_Mechelen_Gent,2020-02-01,1920,B1,Belgian Pro League,Mechelen,Gent,HOME,1,0,3,-3,L,0,0,0,1,0,0,1,0,14.0,8.0,5.0,5.0,7.0,5.0,5.0,12.0,3.0,2.0,0.0,0.0,113
B1_20200201_Mechelen_Gent,2020-02-01,1920,B1,Belgian Pro League,Gent,Mechelen,AWAY,0,3,0,3,W,3,1,0,0,1,1,1,0,8.0,14.0,5.0,5.0,5.0,7.0,12.0,5.0,2.0,3.0,0.0,0.0,144
B1_20200201_Oostende_StTruiden,2020-02-01,1920,B1,Belgian Pro League,Oostende,St Truiden,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,7.0,7.0,5.0,3.0,2.0,7.0,12.0,12.0,2.0,2.0,0.0,1.0,144
B1_20200201_Oostende_StTruiden,2020-02-01,1920,B1,Belgian Pro League,St Truiden,Oostende,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,7.0,7.0,3.0,5.0,7.0,2.0,12.0,12.0,2.0,2.0,1.0,0.0,144
D1_20200201_Augsburg_WerderBremen,2020-02-01,1920,D1,Bundesliga,Augsburg,Werder Bremen,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,14.0,7.0,4.0,1.0,5.0,3.0,8.0,17.0,2.0,5.0,0.0,0.0,156
D1_20200201_Augsburg_WerderBremen,2020-02-01,1920,D1,Bundesliga,Werder Bremen,Augsburg,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,7.0,14.0,1.0,4.0,3.0,5.0,17.0,8.0,5.0,2.0,0.0,0.0,156
D1_20200201_Dortmund_UnionBerlin,2020-02-01,1920,D1,Bundesliga,Dortmund,Union Berlin,HOME,1,5,0,5,W,3,1,0,0,1,1,1,0,13.0,5.0,7.0,0.0,5.0,3.0,7.0,8.0,0.0,1.0,0.0,0.0,156
D1_20200201_Dortmund_UnionBerlin,2020-02-01,1920,D1,Bundesliga,Union Berlin,Dortmund,AWAY,0,0,5,-5,L,0,0,0,1,0,0,1,0,5.0,13.0,0.0,7.0,3.0,5.0,8.0,7.0,1.0,0.0,0.0,0.0,20
D1_20200201_FortunaDusseldorf_EinFrankfurt,2020-02-01,1920,D1,Bundesliga,Fortuna Dusseldorf,Ein Frankfurt,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,8.0,6.0,1.0,4.0,4.0,4.0,6.0,12.0,2.0,1.0,0.0,0.0,54
D1_20200201_FortunaDusseldorf_EinFrankfurt,2020-02-01,1920,D1,Bundesliga,Ein Frankfurt,Fortuna Dusseldorf,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,6.0,8.0,4.0,1.0,4.0,4.0,12.0,6.0,1.0,2.0,0.0,0.0,156
D1_20200201_Hoffenheim_Leverkusen,2020-02-01,1920,D1,Bundesliga,Hoffenheim,Leverkusen,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,14.0,22.0,6.0,11.0,4.0,10.0,8.0,10.0,3.0,3.0,0.0,1.0,156
D1_20200201_Hoffenheim_Leverkusen,2020-02-01,1920,D1,Bundesliga,Leverkusen,Hoffenheim,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,22.0,14.0,11.0,6.0,10.0,4.0,10.0,8.0,3.0,3.0,1.0,0.0,156
D1_20200201_Mainz_BayernMunich,2020-02-01,1920,D1,Bundesliga,Mainz,Bayern Munich,HOME,1,1,3,-2,L,0,0,0,1,1,0,1,1,8.0,13.0,3.0,5.0,6.0,4.0,12.0,9.0,3.0,1.0,0.0,0.0,156
D1_20200201_Mainz_BayernMunich,2020-02-01,1920,D1,Bundesliga,Bayern Munich,Mainz,AWAY,0,3,1,2,W,3,1,0,0,1,0,1,1,13.0,8.0,5.0,3.0,4.0,6.0,9.0,12.0,1.0,3.0,0.0,0.0,156
D1_20200201_RBLeipzig_Mgladbach,2020-02-01,1920,D1,Bundesliga,RB Leipzig,M'gladbach,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,18.0,7.0,8.0,4.0,4.0,4.0,12.0,13.0,1.0,6.0,0.0,1.0,122
D1_20200201_RBLeipzig_Mgladbach,2020-02-01,1920,D1,Bundesliga,M'gladbach,RB Leipzig,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,7.0,18.0,4.0,8.0,4.0,4.0,13.0,12.0,6.0,1.0,1.0,0.0,156
E0_20200201_Bournemouth_AstonVilla,2020-02-01,1920,E0,Premier League,Bournemouth,Aston Villa,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,16.0,18.0,6.0,5.0,1.0,8.0,10.0,15.0,1.0,3.0,1.0,0.0,177
E0_20200201_Bournemouth_AstonVilla,2020-02-01,1920,E0,Premier League,Aston Villa,Bournemouth,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,18.0,16.0,5.0,6.0,8.0,1.0,15.0,10.0,3.0,1.0,0.0,1.0,63
E0_20200201_CrystalPalace_SheffieldUnited,2020-02-01,1920,E0,Premier League,Crystal Palace,Sheffield United,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,13.0,10.0,3.0,3.0,9.0,5.0,9.0,15.0,3.0,2.0,0.0,0.0,177
E0_20200201_CrystalPalace_SheffieldUnited,2020-02-01,1920,E0,Premier League,Sheffield United,Crystal Palace,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,10.0,13.0,3.0,3.0,5.0,9.0,15.0,9.0,2.0,3.0,0.0,0.0,25
E0_20200201_Leicester_Chelsea,2020-02-01,1920,E0,Premier League,Leicester,Chelsea,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,14.0,7.0,4.0,3.0,4.0,6.0,16.0,14.0,2.0,2.0,0.0,0.0,177
E0_20200201_Leicester_Chelsea,2020-02-01,1920,E0,Premier League,Chelsea,Leicester,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,7.0,14.0,3.0,4.0,6.0,4.0,14.0,16.0,2.0,2.0,0.0,0.0,177
E0_20200201_Liverpool_Southampton,2020-02-01,1920,E0,Premier League,Liverpool,Southampton,HOME,1,4,0,4,W,3,1,0,0,1,1,1,0,16.0,17.0,9.0,4.0,6.0,11.0,9.0,15.0,0.0,2.0,0.0,0.0,177
E0_20200201_Liverpool_Southampton,2020-02-01,1920,E0,Premier League,Southampton,Liverpool,AWAY,0,0,4,-4,L,0,0,0,1,0,0,1,0,17.0,16.0,4.0,9.0,11.0,6.0,15.0,9.0,2.0,0.0,0.0,0.0,177
E0_20200201_ManUnited_Wolves,2020-02-01,1920,E0,Premier League,Man United,Wolves,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,15.0,14.0,5.0,3.0,4.0,6.0,14.0,15.0,3.0,2.0,0.0,0.0,177
E0_20200201_ManUnited_Wolves,2020-02-01,1920,E0,Premier League,Wolves,Man United,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,14.0,15.0,3.0,5.0,6.0,4.0,15.0,14.0,2.0,3.0,0.0,0.0,63
E0_20200201_Newcastle_Norwich,2020-02-01,1920,E0,Premier League,Newcastle,Norwich,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,15.0,19.0,5.0,4.0,8.0,12.0,10.0,15.0,2.0,1.0,0.0,0.0,139
E0_20200201_Newcastle_Norwich,2020-02-01,1920,E0,Premier League,Norwich,Newcastle,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,19.0,15.0,4.0,5.0,12.0,8.0,15.0,10.0,1.0,2.0,0.0,0.0,63
E0_20200201_Watford_Everton,2020-02-01,1920,E0,Premier League,Watford,Everton,HOME,1,2,3,-1,L,0,0,0,1,1,0,1,1,11.0,12.0,2.0,5.0,4.0,4.0,17.0,14.0,2.0,2.0,0.0,1.0,177
E0_20200201_Watford_Everton,2020-02-01,1920,E0,Premier League,Everton,Watford,AWAY,0,3,2,1,W,3,1,0,0,1,0,1,1,12.0,11.0,5.0,2.0,4.0,4.0,14.0,17.0,2.0,2.0,1.0,0.0,177
E0_20200201_WestHam_Brighton,2020-02-01,1920,E0,Premier League,West Ham,Brighton,HOME,1,3,3,0,D,1,0,1,0,1,0,1,1,12.0,19.0,6.0,6.0,4.0,6.0,8.0,9.0,1.0,1.0,0.0,0.0,177
E0_20200201_WestHam_Brighton,2020-02-01,1920,E0,Premier League,Brighton,West Ham,AWAY,0,3,3,0,D,1,0,1,0,1,0,1,1,19.0,12.0,6.0,6.0,6.0,4.0,9.0,8.0,1.0,1.0,0.0,0.0,101
E1_20200201_Birmingham_NottmForest,2020-02-01,1920,E1,Championship,Birmingham,Nott'm Forest,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,13.0,12.0,4.0,3.0,5.0,5.0,14.0,9.0,1.0,1.0,0.0,0.0,214
E1_20200201_Birmingham_NottmForest,2020-02-01,1920,E1,Championship,Nott'm Forest,Birmingham,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,12.0,13.0,3.0,4.0,5.0,5.0,9.0,14.0,1.0,1.0,0.0,0.0,214
E1_20200201_Charlton_Barnsley,2020-02-01,1920,E1,Championship,Charlton,Barnsley,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,8.0,16.0,4.0,6.0,6.0,6.0,9.0,15.0,1.0,4.0,0.0,0.0,76
E1_20200201_Charlton_Barnsley,2020-02-01,1920,E1,Championship,Barnsley,Charlton,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,16.0,8.0,6.0,4.0,6.0,6.0,15.0,9.0,4.0,1.0,0.0,0.0,122
E1_20200201_Fulham_Huddersfield,2020-02-01,1920,E1,Championship,Fulham,Huddersfield,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,10.0,12.0,3.0,8.0,2.0,6.0,12.0,10.0,4.0,1.0,0.0,0.0,168
E1_20200201_Fulham_Huddersfield,2020-02-01,1920,E1,Championship,Huddersfield,Fulham,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,12.0,10.0,8.0,3.0,6.0,2.0,10.0,12.0,1.0,4.0,0.0,0.0,122
E1_20200201_Hull_Brentford,2020-02-01,1920,E1,Championship,Hull,Brentford,HOME,1,1,5,-4,L,0,0,0,1,1,0,1,1,9.0,15.0,1.0,11.0,2.0,5.0,7.0,9.0,0.0,1.0,0.0,0.0,168
E1_20200201_Hull_Brentford,2020-02-01,1920,E1,Championship,Brentford,Hull,AWAY,0,5,1,4,W,3,1,0,0,1,0,1,1,15.0,9.0,11.0,1.0,5.0,2.0,9.0,7.0,1.0,0.0,0.0,0.0,214
E1_20200201_Leeds_Wigan,2020-02-01,1920,E1,Championship,Leeds,Wigan,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,18.0,5.0,5.0,2.0,13.0,6.0,10.0,15.0,0.0,2.0,0.0,0.0,214
E1_20200201_Leeds_Wigan,2020-02-01,1920,E1,Championship,Wigan,Leeds,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,5.0,18.0,2.0,5.0,6.0,13.0,15.0,10.0,2.0,0.0,0.0,0.0,122
E1_20200201_Middlesbrough_Blackburn,2020-02-01,1920,E1,Championship,Middlesbrough,Blackburn,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,18.0,7.0,6.0,2.0,6.0,2.0,12.0,12.0,0.0,2.0,0.0,0.0,168
E1_20200201_Middlesbrough_Blackburn,2020-02-01,1920,E1,Championship,Blackburn,Middlesbrough,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,7.0,18.0,2.0,6.0,2.0,6.0,12.0,12.0,2.0,0.0,0.0,0.0,168
E1_20200201_Preston_Swansea,2020-02-01,1920,E1,Championship,Preston,Swansea,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,10.0,11.0,2.0,3.0,3.0,3.0,15.0,15.0,1.0,3.0,0.0,0.0,214
E1_20200201_Preston_Swansea,2020-02-01,1920,E1,Championship,Swansea,Preston,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,11.0,10.0,3.0,2.0,3.0,3.0,15.0,15.0,3.0,1.0,0.0,0.0,76
E1_20200201_QPR_BristolCity,2020-02-01,1920,E1,Championship,QPR,Bristol City,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,18.0,11.0,1.0,5.0,10.0,5.0,11.0,12.0,0.0,0.0,0.0,0.0,214
E1_20200201_QPR_BristolCity,2020-02-01,1920,E1,Championship,Bristol City,QPR,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,11.0,18.0,5.0,1.0,5.0,10.0,12.0,11.0,0.0,0.0,0.0,0.0,214
E1_20200201_SheffieldWeds_Millwall,2020-02-01,1920,E1,Championship,Sheffield Weds,Millwall,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,15.0,7.0,2.0,2.0,6.0,2.0,20.0,13.0,4.0,3.0,0.0,0.0,214
E1_20200201_SheffieldWeds_Millwall,2020-02-01,1920,E1,Championship,Millwall,Sheffield Weds,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,7.0,15.0,2.0,2.0,2.0,6.0,13.0,20.0,3.0,4.0,0.0,0.0,122
E1_20200201_WestBrom_Luton,2020-02-01,1920,E1,Championship,West Brom,Luton,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,16.0,6.0,6.0,0.0,11.0,5.0,13.0,9.0,0.0,1.0,0.0,0.0,76
E1_20200201_WestBrom_Luton,2020-02-01,1920,E1,Championship,Luton,West Brom,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,6.0,16.0,0.0,6.0,5.0,11.0,9.0,13.0,1.0,0.0,0.0,0.0,30
N1_20200201_DenHaag_Vitesse,2020-02-01,1920,N1,Eredivisie,Den Haag,Vitesse,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,12.0,15.0,6.0,1.0,5.0,5.0,18.0,17.0,2.0,4.0,0.0,0.0,157
N1_20200201_DenHaag_Vitesse,2020-02-01,1920,N1,Eredivisie,Vitesse,Den Haag,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,15.0,12.0,1.0,6.0,5.0,5.0,17.0,18.0,4.0,2.0,0.0,0.0,157
