match_id,date,understat_date,date_difference_days,season,league,home_team,away_team,game_id,home_xg,away_xg,total_xg,xg_diff_home,home_np_xg,away_np_xg,total_np_xg,np_xg_diff_home,home_expected_points,away_expected_points,expected_points_diff_home,home_ppda,away_ppda,home_deep_completions,away_deep_completions
D1_20260214_Hamburg_UnionBerlin,2026-02-14,2026-02-14,0,2526,Bundesliga,Hamburg,Union Berlin,30417,2.20339,2.18966,4.393050000000001,0.0137300000000002,2.20339,1.43189,3.63528,0.7715000000000001,1.3563,1.3983,-0.0419999999999998,10.125,12.789473684210526,9,8
D1_20260214_Hoffenheim_Freiburg,2026-02-14,2026-02-14,0,2526,Bundesliga,Hoffenheim,Freiburg,30418,1.90052,0.744054,2.644574,1.156466,1.90052,0.744054,2.644574,1.156466,2.2612,0.5314,1.7297999999999996,8.8,21.714285714285715,16,4
D1_20260214_Leverkusen_StPauli,2026-02-14,2026-02-14,0,2526,Bundesliga,Leverkusen,St Pauli,30414,2.26044,0.654783,2.915223,1.605657,2.26044,0.654783,2.915223,1.605657,2.5293,0.321,2.2083,13.235294117647058,26.05,8,2
D1_20260214_Stuttgart_FCKoln,2026-02-14,2026-02-14,0,2526,Bundesliga,Stuttgart,FC Koln,30420,2.56266,1.13246,3.69512,1.4302,2.56266,1.13246,3.69512,1.4302,2.3451000000000004,0.4827,1.8624000000000005,10.9375,12.15,11,6
D1_20260214_WerderBremen_BayernMunich,2026-02-14,2026-02-14,0,2526,Bundesliga,Werder Bremen,Bayern Munich,30421,0.77965,1.87713,2.65678,-1.09748,0.77965,1.11935,1.899,-0.3397000000000001,0.5313,2.2593,-1.7280000000000002,13.774193548387096,11.157894736842104,8,12
D1_20260215_Augsburg_Heidenheim,2026-02-15,2026-02-15,0,2526,Bundesliga,Augsburg,Heidenheim,30413,1.87679,0.697774,2.574564,1.1790159999999998,1.11901,0.697774,1.816784,0.421236,2.3775,0.4341,1.9434,14.947368421052632,11.0,5,7
D1_20260215_RBLeipzig_Wolfsburg,2026-02-15,2026-02-15,0,2526,Bundesliga,RB Leipzig,Wolfsburg,30419,2.51087,0.687761,3.198631,1.823109,2.51087,0.687761,3.198631,1.823109,2.5605,0.3047999999999999,2.2557,11.875,17.94736842105263,17,5
E0_20260218_Wolves_Arsenal,2026-02-18,2026-02-18,0,2526,Premier League,Wolves,Arsenal,29087,0.173119,2.01018,2.183299,-1.837061,0.173119,2.01018,2.183299,-1.837061,0.1297,2.7841,-2.6543999999999994,11.444444444444445,8.208333333333334,4,5
D1_20260220_Mainz_Hamburg,2026-02-20,2026-02-20,0,2526,Bundesliga,Mainz,Hamburg,30426,1.75215,0.823398,2.575548,0.928752,1.75215,0.823398,2.575548,0.928752,2.1144,0.6525,1.4619,11.75,8.666666666666666,5,3
D1_20260221_BayernMunich_EinFrankfurt,2026-02-21,2026-02-21,0,2526,Bundesliga,Bayern Munich,Ein Frankfurt,30422,2.83518,2.29258,5.12776,0.5425999999999997,2.83518,1.5348,4.36998,1.30038,1.7049,1.0602,0.6446999999999998,13.423076923076923,16.6875,13,2
D1_20260221_FCKoln_Hoffenheim,2026-02-21,2026-02-21,0,2526,Bundesliga,FC Koln,Hoffenheim,30423,1.12252,1.8243,2.94682,-0.7017800000000001,1.12252,1.8243,2.94682,-0.7017800000000001,0.8499,1.9035,-1.0536,25.727272727272727,7.352941176470588,3,12
D1_20260221_RBLeipzig_Dortmund,2026-02-21,2026-02-21,0,2526,Bundesliga,RB Leipzig,Dortmund,30427,3.50934,1.35347,4.86281,2.15587,3.50934,1.35347,4.86281,2.15587,2.6228,0.275,2.3478,11.764705882352942,13.0,14,10
D1_20260221_UnionBerlin_Leverkusen,2026-02-21,2026-02-21,0,2526,Bundesliga,Union Berlin,Leverkusen,30429,0.757702,1.20274,1.960442,-0.4450379999999999,0.757702,1.20274,1.960442,-0.4450379999999999,0.9501,1.7403,-0.7902,16.928571428571427,9.6875,6,8
D1_20260221_Wolfsburg_Augsburg,2026-02-21,2026-02-21,0,2526,Bundesliga,Wolfsburg,Augsburg,30430,2.17584,1.56427,3.74011,0.61157,2.17584,0.806493,2.982333,1.369347,1.8725,0.8804,0.9921,11.421052631578949,14.181818181818182,6,8
E0_20260221_AstonVilla_Leeds,2026-02-21,2026-02-21,0,2526,Premier League,Aston Villa,Leeds,29038,1.25439,1.27855,2.53294,-0.0241600000000001,1.25439,1.27855,2.53294,-0.0241600000000001,1.3373,1.3724,-0.0351000000000001,5.333333333333333,9.88,11,3
E0_20260221_Brentford_Brighton,2026-02-21,2026-02-21,0,2526,Premier League,Brentford,Brighton,29039,1.69023,1.37203,3.06226,0.3181999999999998,1.69023,1.37203,3.06226,0.3181999999999998,1.6272,1.0887,0.5385,15.307692307692308,9.037037037037036,8,5
E0_20260221_Chelsea_Burnley,2026-02-21,2026-02-21,0,2526,Premier League,Chelsea,Burnley,29040,2.51534,1.01255,3.52789,1.50279,2.51534,1.01255,3.52789,1.50279,2.4515,0.3857,2.0658,7.681818181818182,15.63157894736842,12,4
E0_20260221_ManCity_Newcastle,2026-02-21,2026-02-21,0,2526,Premier League,Man City,Newcastle,29043,2.22648,0.507954,2.7344340000000003,1.718526,2.22648,0.507954,2.7344340000000003,1.718526,2.5799000000000003,0.2828,2.2971000000000004,9.565217391304348,8.192307692307692,11,1
E0_20260221_WestHam_Bournemouth,2026-02-21,2026-02-21,0,2526,Premier League,West Ham,Bournemouth,29047,2.34412,0.522731,2.866851,1.8213890000000004,2.34412,0.522731,2.866851,1.8213890000000004,2.6364,0.2433,2.3931,12.454545454545457,7.6521739130434785,8,3
D1_20260222_Freiburg_Mgladbach,2026-02-22,2026-02-22,0,2526,Bundesliga,Freiburg,M'gladbach,30424,1.29234,1.02855,2.3208900000000003,0.2637899999999999,1.29234,1.02855,2.3208900000000003,0.2637899999999999,1.5742,1.1014,0.4728000000000001,13.26086956521739,10.0,4,4
D1_20260222_Heidenheim_Stuttgart,2026-02-22,2026-02-22,0,2526,Bundesliga,Heidenheim,Stuttgart,30425,2.21575,2.27505,4.4908,-0.0592999999999999,1.45797,1.51727,2.97524,-0.0592999999999999,1.3766,1.3592,0.0174,19.764705882352946,9.27777777777778,6,14
D1_20260222_StPauli_WerderBremen,2026-02-22,2026-02-22,0,2526,Bundesliga,St Pauli,Werder Bremen,30428,0.260698,1.61141,1.872108,-1.350712,0.260698,1.61141,1.872108,-1.350712,0.2873,2.5379,-2.2505999999999995,32.6,10.818181818181818,2,3
E0_20260222_CrystalPalace_Wolves,2026-02-22,2026-02-22,0,2526,Premier League,Crystal Palace,Wolves,29041,2.03559,1.67749,3.71308,0.3581000000000001,2.03559,0.916319,2.951909,1.119271,1.6461,1.0848,0.5613000000000001,6.05,10.0,4,5
E0_20260222_NottmForest_Liverpool,2026-02-22,2026-02-22,0,2526,Premier League,Nott'm Forest,Liverpool,29044,0.934768,2.39634,3.331108,-1.461572,0.934768,2.39634,3.331108,-1.461572,0.346,2.5054,-2.1594,10.6,9.090909090909092,2,3
E0_20260222_Sunderland_Fulham,2026-02-22,2026-02-22,0,2526,Premier League,Sunderland,Fulham,29045,1.7609,2.16696,3.92786,-0.4060600000000001,0.99973,1.40579,2.40552,-0.4060600000000001,1.0548,1.6787999999999998,-0.6239999999999999,16.416666666666668,12.047619047619047,16,8
E0_20260222_Tottenham_Arsenal,2026-02-22,2026-02-22,0,2526,Premier League,Tottenham,Arsenal,29046,0.383264,3.31701,3.700274,-2.933746,0.383264,3.31701,3.700274,-2.933746,0.0665,2.8934,-2.8269,7.464285714285714,5.733333333333333,0,9
E0_20260223_Everton_ManUnited,2026-02-23,2026-02-23,0,2526,Premier League,Everton,Man United,29042,0.560924,1.4547,2.015624,-0.8937760000000001,0.560924,1.4547,2.015624,-0.8937760000000001,0.5678,2.1872,-1.6193999999999995,10.958333333333334,13.833333333333334,6,5
D1_20260227_Augsburg_FCKoln,2026-02-27,2026-02-27,0,2526,Bundesliga,Augsburg,FC Koln,30431,1.55844,0.492698,2.051138,1.065742,1.55844,0.492698,2.051138,1.065742,2.2977,0.4746,1.8231,10.344827586206897,18.07692307692308,8,5
E0_20260227_Wolves_AstonVilla,2026-02-27,2026-02-27,0,2526,Premier League,Wolves,Aston Villa,29057,1.50771,1.31328,2.82099,0.1944300000000001,1.50771,1.31328,2.82099,0.1944300000000001,1.5504999999999998,1.1668,0.3836999999999997,17.105263157894736,5.333333333333333,1,7
D1_20260228_Dortmund_BayernMunich,2026-02-28,2026-02-28,0,2526,Bundesliga,Dortmund,Bayern Munich,30434,1.39761,1.89016,3.28777,-0.49255,1.39761,1.13239,2.53,0.26522,0.978,1.7622000000000002,-0.7842000000000002,11.379310344827584,4.92,9,9
D1_20260228_Hoffenheim_StPauli,2026-02-28,2026-02-28,0,2526,Bundesliga,Hoffenheim,St Pauli,30437,2.57411,0.946504,3.520614,1.627606,2.57411,0.946504,3.520614,1.627606,2.4555,0.3884999999999999,2.067,5.7407407407407405,46.71428571428572,15,2
D1_20260228_Leverkusen_Mainz,2026-02-28,2026-02-28,0,2526,Bundesliga,Leverkusen,Mainz,30432,1.94817,0.9714,2.91957,0.97677,1.94817,0.9714,2.91957,0.97677,2.1935,0.5864,1.6071000000000002,12.058823529411764,16.25925925925926,9,13
D1_20260228_Mgladbach_UnionBerlin,2026-02-28,2026-02-28,0,2526,Bundesliga,M'gladbach,Union Berlin,30433,2.56014,0.137598,2.697738,2.422542,1.80237,0.137598,1.939968,1.664772,2.8978,0.058,2.8398000000000003,12.5,9.68,10,4
D1_20260228_WerderBremen_Heidenheim,2026-02-28,2026-02-28,0,2526,Bundesliga,Werder Bremen,Heidenheim,30439,3.47889,1.70919,5.188079999999999,1.7696999999999998,3.47889,1.70919,5.188079999999999,1.7696999999999998,2.4202,0.4402,1.98,11.904761904761903,12.88888888888889,9,4
E0_20260228_Bournemouth_Sunderland,2026-02-28,2026-02-28,0,2526,Premier League,Bournemouth,Sunderland,29048,1.82434,1.07887,2.90321,0.7454700000000001,1.82434,1.07887,2.90321,0.7454700000000001,1.9301,0.8050999999999999,1.1250000000000002,4.777777777777778,5.911764705882353,9,1
E0_20260228_Burnley_Brentford,2026-02-28,2026-02-28,0,2526,Premier League,Burnley,Brentford,29051,0.823824,2.44595,3.269774,-1.6221259999999995,0.823824,2.44595,3.269774,-1.6221259999999995,0.3262,2.5303,-2.2041,16.176470588235293,6.555555555555555,4,9
E0_20260228_Leeds_ManCity,2026-02-28,2026-02-28,0,2526,Premier League,Leeds,Man City,29053,1.37824,2.46834,3.84658,-1.0901,1.37824,2.46834,3.84658,-1.0901,0.6187,2.1835,-1.5648,15.35,17.0,4,6
E0_20260228_Liverpool_WestHam,2026-02-28,2026-02-28,0,2526,Premier League,Liverpool,West Ham,29054,2.09939,1.3517,3.45109,0.7476900000000002,2.09939,1.3517,3.45109,0.7476900000000002,1.8947,0.8714,1.0233,9.416666666666666,7.423076923076923,14,5
E0_20260228_Newcastle_Everton,2026-02-28,2026-02-28,0,2526,Premier League,Newcastle,Everton,29056,1.11889,2.40731,3.5262,-1.28842,1.11889,2.40731,3.5262,-1.28842,0.3415,2.4895,-2.148,4.866666666666666,16.0,13,4
D1_20260301_EinFrankfurt_Freiburg,2026-03-01,2026-03-01,0,2526,Bundesliga,Ein Frankfurt,Freiburg,30435,1.67095,0.64193,2.31288,1.02902,1.67095,0.64193,2.31288,1.02902,2.2137,0.5457,1.6679999999999997,11.0,13.296296296296296,10,1
D1_20260301_Hamburg_RBLeipzig,2026-03-01,2026-03-01,0,2526,Bundesliga,Hamburg,RB Leipzig,30436,0.820585,2.28997,3.110555,-1.469385,0.820585,1.53219,2.352775,-0.7116049999999999,0.3599,2.4632,-2.1032999999999995,18.857142857142858,10.571428571428571,4,13
D1_20260301_Stuttgart_Wolfsburg,2026-03-01,2026-03-01,0,2526,Bundesliga,Stuttgart,Wolfsburg,30438,2.95189,0.865739,3.817629,2.086151,2.95189,0.865739,3.817629,2.086151,2.6086,0.2788,2.3298,21.666666666666668,12.333333333333334,14,5
E0_20260301_Arsenal_Chelsea,2026-03-01,2026-03-01,0,2526,Premier League,Arsenal,Chelsea,29049,1.71598,1.35268,3.0686600000000004,0.3632999999999999,1.71598,1.35268,3.0686600000000004,0.3632999999999999,1.6273,1.0801,0.5471999999999999,15.181818181818182,8.952380952380953,10,4
E0_20260301_Brighton_NottmForest,2026-03-01,2026-03-01,0,2526,Premier League,Brighton,Nott'm Forest,29050,1.20107,0.83055,2.03162,0.37052,1.20107,0.83055,2.03162,0.37052,1.6604,1.0361,0.6243000000000001,9.413793103448276,14.904761904761903,10,2
E0_20260301_Fulham_Tottenham,2026-03-01,2026-03-01,0,2526,Premier League,Fulham,Tottenham,29052,2.3207,0.952091,3.272791,1.368609,2.3207,0.952091,3.272791,1.368609,2.3035,0.5136999999999999,1.7897999999999996,10.476190476190476,12.434782608695652,12,6
E0_20260301_ManUnited_CrystalPalace,2026-03-01,2026-03-01,0,2526,Premier League,Man United,Crystal Palace,29055,2.34609,0.384699,2.730789,1.961391,1.58492,0.384699,1.969619,1.200221,2.7323,0.1676,2.5647,11.19047619047619,14.857142857142858,8,5
E0_20260303_Bournemouth_Brentford,2026-03-03,2026-03-03,0,2526,Premier League,Bournemouth,Brentford,29058,2.3177,0.673328,2.991028,1.6443719999999995,2.3177,0.673328,2.991028,1.6443719999999995,2.5221,0.3264,2.1957,10.416666666666666,8.363636363636363,12,4
E0_20260303_Everton_Burnley,2026-03-03,2026-03-03,0,2526,Premier League,Everton,Burnley,29061,1.15845,0.762229,1.920679,0.3962209999999999,1.15845,0.762229,1.920679,0.3962209999999999,1.6492,1.0072,0.6419999999999999,12.041666666666666,14.238095238095235,4,2
E0_20260303_Leeds_Sunderland,2026-03-03,2026-03-03,0,2526,Premier League,Leeds,Sunderland,29063,0.888232,0.843856,1.732088,0.0443759999999999,0.888232,0.0826876,0.9709196,0.8055444,1.2505,1.3852,-0.1347,3.962962962962963,15.476190476190476,7,1
E0_20260303_Wolves_Liverpool,2026-03-03,2026-03-03,0,2526,Premier League,Wolves,Liverpool,29067,0.636033,2.17217,2.808203,-1.536137,0.636033,2.17217,2.808203,-1.536137,0.3412,2.4928,-2.1516,22.357142857142858,7.142857142857143,1,10
D1_20260304_Hamburg_Leverkusen,2026-03-04,2026-03-04,0,2526,Bundesliga,Hamburg,Leverkusen,30371,1.28692,2.67874,3.96566,-1.3918199999999998,1.28692,2.67874,3.96566,-1.3918199999999998,0.4557,2.3661,-1.9104,12.91304347826087,5.787878787878788,4,8
E0_20260304_AstonVilla_Chelsea,2026-03-04,2026-03-04,0,2526,Premier League,Aston Villa,Chelsea,29059,1.06854,3.38883,4.45737,-2.32029,1.06854,3.38883,4.45737,-2.32029,0.1863,2.7303,-2.544,22.88888888888889,12.666666666666666,6,12
E0_20260304_Brighton_Arsenal,2026-03-04,2026-03-04,0,2526,Premier League,Brighton,Arsenal,29060,0.919228,0.514803,1.434031,0.404425,0.919228,0.514803,1.434031,0.404425,1.6939,0.9373,0.7565999999999999,7.125,12.142857142857142,6,3
E0_20260304_Fulham_WestHam,2026-03-04,2026-03-04,0,2526,Premier League,Fulham,West Ham,29062,0.628123,1.49528,2.123403,-0.867157,0.628123,1.49528,2.123403,-0.867157,0.6202,2.1376,-1.5174,10.590909090909092,18.94117647058824,9,3
E0_20260304_ManCity_NottmForest,2026-03-04,2026-03-04,0,2526,Premier League,Man City,Nott'm Forest,29064,2.72655,1.23642,3.96297,1.49013,2.72655,1.23642,3.96297,1.49013,2.3648,0.47,1.8948,10.63157894736842,27.58333333333333,14,3
E0_20260304_Newcastle_ManUnited,2026-03-04,2026-03-04,0,2526,Premier League,Newcastle,Man United,29065,1.96637,1.80571,3.77208,0.16066,1.2052,1.80571,3.01091,-0.6005099999999999,1.5363,1.2093,0.3269999999999999,8.62962962962963,6.821428571428571,8,11
E0_20260305_Tottenham_CrystalPalace,2026-03-05,2026-03-05,0,2526,Premier League,Tottenham,Crystal Palace,29066,1.29615,1.91515,3.2113,-0.619,1.29615,1.15398,2.45013,0.1421699999999999,0.8736999999999999,1.8688,-0.9951,13.857142857142858,10.529411764705882,3,9
D1_20260306_BayernMunich_Mgladbach,2026-03-06,2026-03-06,0,2526,Bundesliga,Bayern Munich,M'gladbach,30440,3.11976,1.21993,4.33969,1.89983,2.36198,1.21993,3.58191,1.14205,2.5879,0.2884,2.2995,9.0,32.18181818181818,12,1
D1_20260307_FCKoln_Dortmund,2026-03-07,2026-03-07,0,2526,Bundesliga,FC Koln,Dortmund,30441,0.96405,1.9574,2.92145,-0.99335,0.96405,1.9574,2.92145,-0.99335,0.6715,2.1175,-1.4459999999999995,17.88888888888889,9.238095238095235,3,12
D1_20260307_Freiburg_Leverkusen,2026-03-07,2026-03-07,0,2526,Bundesliga,Freiburg,Leverkusen,30442,2.58409,2.1863,4.770390000000001,0.3977900000000001,2.58409,2.1863,4.770390000000001,0.3977900000000001,1.6516000000000002,1.1116,0.54,14.45,11.61904761904762,7,9
D1_20260307_Heidenheim_Hoffenheim,2026-03-07,2026-03-07,0,2526,Bundesliga,Heidenheim,Hoffenheim,30443,0.966678,2.79383,3.760508,-1.827152,0.966678,2.79383,3.760508,-1.827152,0.2281,2.6482,-2.4201,11.947368421052632,9.19047619047619,4,16
D1_20260307_Mainz_Stuttgart,2026-03-07,2026-03-07,0,2526,Bundesliga,Mainz,Stuttgart,30444,3.52523,0.920068,4.445298,2.605162,3.52523,0.920068,4.445298,2.605162,2.7774,0.1536,2.6238,24.846153846153847,10.133333333333333,10,10
D1_20260307_RBLeipzig_Augsburg,2026-03-07,2026-03-07,0,2526,Bundesliga,RB Leipzig,Augsburg,30445,2.19435,3.6651,5.85945,-1.4707499999999998,2.19435,2.90732,5.10167,-0.7129699999999999,0.5819,2.261,-1.6791,14.0,32.375,12,6
D1_20260307_Wolfsburg_Hamburg,2026-03-07,2026-03-07,0,2526,Bundesliga,Wolfsburg,Hamburg,30448,2.46612,1.80445,4.27057,0.66167,1.70835,0.288899,1.997249,1.419451,1.8761,0.8591,1.017,9.476190476190476,18.5,5,2
D1_20260308_StPauli_EinFrankfurt,2026-03-08,2026-03-08,0,2526,Bundesliga,St Pauli,Ein Frankfurt,30446,0.472285,0.451537,0.923822,0.0207479999999999,0.472285,0.451537,0.923822,0.0207479999999999,1.2629,1.2524000000000002,0.0104999999999999,24.764705882352946,5.2727272727272725,7,3
D1_20260308_UnionBerlin_WerderBremen,2026-03-08,2026-03-08,0,2526,Bundesliga,Union Berlin,Werder Bremen,30447,1.12998,2.23984,3.36982,-1.10986,0.372203,2.23984,2.612043,-1.867637,0.5366,2.2325,-1.6959,43.3,6.8125,1,9
D1_20260313_Mgladbach_StPauli,2026-03-13,2026-03-13,0,2526,Bundesliga,M'gladbach,St Pauli,30450,1.08342,0.628713,1.712133,0.4547070000000001,1.08342,0.628713,1.712133,0.4547070000000001,1.7551,0.9157,0.8393999999999999,23.15384615384616,14.61111111111111,3,7
D1_20260314_Dortmund_Augsburg,2026-03-14,2026-03-14,0,2526,Bundesliga,Dortmund,Augsburg,30451,2.49053,0.755745,3.246275,1.734785,2.49053,0.755745,3.246275,1.734785,2.5536,0.306,2.2476,9.833333333333334,24.857142857142858,13,5
D1_20260314_EinFrankfurt_Heidenheim,2026-03-14,2026-03-14,0,2526,Bundesliga,Ein Frankfurt,Heidenheim,30452,0.725159,0.136174,0.861333,0.588985,0.725159,0.136174,0.861333,0.588985,1.9126,0.6367,1.2758999999999998,14.416666666666666,20.42105263157895,6,2
D1_20260314_Hamburg_FCKoln,2026-03-14,2026-03-14,0,2526,Bundesliga,Hamburg,FC Koln,30454,0.556493,0.984168,1.540661,-0.427675,0.556493,0.984168,1.540661,-0.427675,0.8543000000000001,1.7797999999999998,-0.9254999999999998,18.5625,12.333333333333334,3,5
D1_20260314_Hoffenheim_Wolfsburg,2026-03-14,2026-03-14,0,2526,Bundesliga,Hoffenheim,Wolfsburg,30455,2.23813,0.221431,2.459561,2.016699,2.23813,0.221431,2.459561,2.016699,2.8014,0.1154999999999999,2.6859,6.105263157894737,22.0,7,2
D1_20260314_Leverkusen_BayernMunich,2026-03-14,2026-03-14,0,2526,Bundesliga,Leverkusen,Bayern Munich,30449,2.65255,1.26817,3.92072,1.3843800000000002,2.65255,1.26817,3.92072,1.3843800000000002,2.2891,0.5338,1.7553,12.25,11.0,9,12
E0_20260314_Arsenal_Everton,2026-03-14,2026-03-14,0,2526,Premier League,Arsenal,Everton,29068,1.90855,1.17847,3.08702,0.7300800000000001,1.90855,1.17847,3.08702,0.7300800000000001,1.9309,0.8188,1.1121,7.782608695652174,15.666666666666666,10,1
E0_20260314_Burnley_Bournemouth,2026-03-14,2026-03-14,0,2526,Premier League,Burnley,Bournemouth,29070,1.67695,2.36979,4.04674,-0.6928400000000001,1.67695,2.36979,4.04674,-0.6928400000000001,0.9222,1.8564000000000005,-0.9342000000000004,12.65,9.538461538461538,5,9
E0_20260314_Chelsea_Newcastle,2026-03-14,2026-03-14,0,2526,Premier League,Chelsea,Newcastle,29071,1.72508,1.03251,2.75759,0.6925699999999999,1.72508,1.03251,2.75759,0.6925699999999999,1.869,0.8613,1.0077,10.647058823529411,17.31578947368421,12,7
E0_20260314_Sunderland_Brighton,2026-03-14,2026-03-14,0,2526,Premier League,Sunderland,Brighton,29076,0.659083,1.12832,1.787403,-0.469237,0.659083,1.12832,1.787403,-0.469237,0.914,1.7702000000000002,-0.8562000000000003,20.07692307692308,8.68,9,12
E0_20260314_WestHam_ManCity,2026-03-14,2026-03-14,0,2526,Premier League,West Ham,Man City,29077,0.488982,1.9546,2.443582,-1.465618,0.488982,1.9546,2.443582,-1.465618,0.3267,2.4822,-2.1555,17.227272727272727,9.25,2,8
D1_20260315_Freiburg_UnionBerlin,2026-03-15,2026-03-15,0,2526,Bundesliga,Freiburg,Union Berlin,30453,1.34508,1.0006,2.34568,0.3444800000000001,1.34508,1.0006,2.34568,0.3444800000000001,1.5914,1.0985,0.4928999999999999,6.166666666666667,14.4,7,0
D1_20260315_Stuttgart_RBLeipzig,2026-03-15,2026-03-15,0,2526,Bundesliga,Stuttgart,RB Leipzig,30456,1.93167,1.12178,3.05345,0.80989,1.93167,1.12178,3.05345,0.80989,1.9848,0.7794,1.2054,7.125,9.038461538461538,5,5
D1_20260315_WerderBremen_Mainz,2026-03-15,2026-03-15,0,2526,Bundesliga,Werder Bremen,Mainz,30457,0.890006,2.05621,2.946216,-1.166204,0.890006,2.05621,2.946216,-1.166204,0.5565,2.2494,-1.6929,9.6875,24.1875,6,4
E0_20260315_CrystalPalace_Leeds,2026-03-15,2026-03-15,0,2526,Premier League,Crystal Palace,Leeds,29072,0.525205,1.13558,1.6607850000000002,-0.610375,0.525205,0.374413,0.899618,0.150792,0.6851,2.0132,-1.3280999999999998,8.166666666666666,17.615384615384617,2,4
E0_20260315_Liverpool_Tottenham,2026-03-15,2026-03-15,0,2526,Premier League,Liverpool,Tottenham,29073,1.30076,1.15636,2.45712,0.1443999999999998,1.30076,1.15636,2.45712,0.1443999999999998,1.4429,1.271,0.1719000000000001,5.538461538461538,13.15,17,3
E0_20260315_ManUnited_AstonVilla,2026-03-15,2026-03-15,0,2526,Premier League,Man United,Aston Villa,29074,1.67823,1.21071,2.88894,0.4675200000000001,1.67823,1.21071,2.88894,0.4675200000000001,1.7202,1.0158,0.7043999999999999,9.727272727272728,17.333333333333332,5,10
E0_20260315_NottmForest_Fulham,2026-03-15,2026-03-15,0,2526,Premier League,Nott'm Forest,Fulham,29075,0.821011,0.933988,1.7549990000000002,-0.112977,0.821011,0.933988,1.7549990000000002,-0.112977,1.1282,1.5092,-0.381,21.53846153846154,12.25,3,3
E0_20260316_Brentford_Wolves,2026-03-16,2026-03-16,0,2526,Premier League,Brentford,Wolves,29069,2.7966,1.80044,4.59704,0.9961600000000002,2.7966,1.80044,4.59704,0.9961600000000002,2.0722,0.721,1.3512,8.928571428571429,13.647058823529411,7,9
D1_20260320_RBLeipzig_Hoffenheim,2026-03-20,2026-03-20,0,2526,Bundesliga,RB Leipzig,Hoffenheim,30464,2.90699,0.521404,3.428394,2.385586,2.90699,0.521404,3.428394,2.385586,2.815,0.1216,2.6934,14.578947368421051,9.0,12,3
E0_20260320_Bournemouth_ManUnited,2026-03-20,2026-03-20,0,2526,Premier League,Bournemouth,Man United,29078,1.76664,1.74574,3.5123800000000003,0.0208999999999999,1.00547,0.984568,1.990038,0.020902,1.3639,1.3522,0.0117,10.9,12.095238095238097,6,8
D1_20260321_BayernMunich_UnionBerlin,2026-03-21,2026-03-21,0,2526,Bundesliga,Bayern Munich,Union Berlin,30459,5.93389,0.224572,6.158462,5.709318,5.93389,0.224572,6.158462,5.709318,2.9976,0.0012,2.9964,9.071428571428571,23.94117647058824,16,1
D1_20260321_Dortmund_Hamburg,2026-03-21,2026-03-21,0,2526,Bundesliga,Dortmund,Hamburg,30460,6.10187,1.23049,7.332359999999999,4.87138,3.82854,1.23049,5.05903,2.59805,2.983,0.0112,2.9718,6.08,21.3,13,3
D1_20260321_FCKoln_Mgladbach,2026-03-21,2026-03-21,0,2526,Bundesliga,FC Koln,M'gladbach,30461,1.29293,1.08153,2.37446,0.2113999999999998,1.29293,1.08153,2.37446,0.2113999999999998,1.5298,1.1536,0.3762000000000001,10.083333333333334,14.266666666666667,7,6
D1_20260321_Heidenheim_Leverkusen,2026-03-21,2026-03-21,0,2526,Bundesliga,Heidenheim,Leverkusen,30462,1.73738,1.96287,3.70025,-0.2254899999999999,0.979599,1.96287,2.942469,-0.983271,1.2134,1.5188,-0.3053999999999999,15.38888888888889,10.65,5,7
D1_20260321_Wolfsburg_WerderBremen,2026-03-21,2026-03-21,0,2526,Bundesliga,Wolfsburg,Werder Bremen,30466,1.05686,0.414924,1.471784,0.6419359999999998,1.05686,0.414924,1.471784,0.6419359999999998,1.9457,0.7253000000000001,1.2204000000000002,7.125,31.11111111111111,12,3
E0_20260321_Brighton_Liverpool,2026-03-21,2026-03-21,0,2526,Premier League,Brighton,Liverpool,29080,3.42956,0.956801,4.386361,2.472759,3.42956,0.956801,4.386361,2.472759,2.7837,0.1473,2.6364,11.5,11.125,7,7
E0_20260321_Everton_Chelsea,2026-03-21,2026-03-21,0,2526,Premier League,Everton,Chelsea,29081,1.44532,1.35143,2.79675,0.09389,1.44532,1.35143,2.79675,0.09389,1.4251,1.2955,0.1295999999999999,29.307692307692307,11.833333333333334,7,9
E0_20260321_Fulham_Burnley,2026-03-21,2026-03-21,0,2526,Premier League,Fulham,Burnley,29082,3.48438,1.92556,5.40994,1.55882,2.72321,1.92556,4.64877,0.79765,2.3195,0.5219,1.7976,16.133333333333333,20.923076923076923,16,4
E0_20260321_Leeds_Brentford,2026-03-21,2026-03-21,0,2526,Premier League,Leeds,Brentford,29083,0.417296,0.302221,0.719517,0.1150749999999999,0.417296,0.302221,0.719517,0.1150749999999999,1.378,1.0807,0.2973000000000001,8.818181818181818,12.166666666666666,9,2
D1_20260322_Augsburg_Stuttgart,2026-03-22,2026-03-22,0,2526,Bundesliga,Augsburg,Stuttgart,30458,1.59097,3.87094,5.46191,-2.27997,1.59097,3.87094,5.46191,-2.27997,0.2385999999999999,2.665,-2.4264,14.826086956521738,9.88888888888889,6,10
D1_20260322_Mainz_EinFrankfurt,2026-03-22,2026-03-22,0,2526,Bundesliga,Mainz,Ein Frankfurt,30463,1.38387,1.71748,3.10135,-0.3336099999999999,1.38387,1.71748,3.10135,-0.3336099999999999,1.1195,1.5995,-0.48,23.38888888888889,13.77777777777778,5,10
